round_id,hand_no,player_id,dealer_upcard,dealer_hand_value,hand_start_value,hand_final_value,hand_result,actions,cards,bet,profit/loss,balance
1,,0,2,24,11,21,Win,PD,"[8, 3, 10]",2,2,
1,,0,2,24,11,21,Win,D,"[8, 3, 10]",2,2,
1,,1,2,24,14,14,Win,S,"['Q', 4]",1,1,
1,,2,2,24,10,20,Win,HS,"[4, 6, 10]",1,1,
2,,0,10,18,17,17,Loss,S,"['J', 7]",1,-1,
2,,1,10,18,10,18,Push,HS,"[8, 2, 8]",1,0,
2,,2,10,18,14,24,Bust,H,"[7, 7, 'J']",1,-1,
3,,0,2,22,20,20,Win,S,"['J', 'K']",1,1,
3,,1,2,22,21,21,Blackjack,,"['A', 'J']",1,1.5,
3,,2,2,22,17,17,Win,S,"['Q', 7]",1,1,
4,,0,10,20,15,22,Bust,H,"[9, 6, 7]",1,-1,
4,,1,10,20,12,19,Loss,HS,"[9, 3, 7]",1,-1,
4,,2,10,20,19,19,Loss,S,"['A', 8]",1,-1,
5,,0,10,19,20,20,Win,S,"['K', 'K']",1,1,
5,,1,10,19,15,25,Bust,H,"[5, 'J', 'J']",1,-1,
5,,2,10,19,20,20,Win,S,"['Q', 'Q']",1,1,
6,,0,2,17,11,21,Win,D,"[6, 5, 'K']",2,2,
6,,1,2,17,19,19,Win,S,"[9, 'Q']",1,1,
6,,2,2,17,15,14,Loss,HS,"[4, 'A', 9]",1,-1,
7,,0,1,20,13,21,Win,HS,"[4, 9, 8]",1,1,
7,,1,1,20,16,25,Bust,H,"[6, 10, 9]",1,-1,
7,,2,1,20,8,18,Loss,HS,"[5, 3, 10]",1,-1,
8,,0,10,17,16,26,Bust,H,"[10, 6, 'Q']",1,-1,
8,,1,10,17,17,17,Push,S,"[9, 8]",1,0,
8,,2,10,17,16,19,Win,HS,"[6, 'K', 3]",1,1,
9,,0,4,20,13,13,Loss,HS,"[2, 'A', 10]",1,-1,
9,,1,4,20,18,18,Loss,S,"['K', 8]",1,-1,
9,,2,4,20,12,12,Loss,PS,"[4, 8]",1,-1,
9,,2,4,20,17,17,Loss,HHS,"[4, 3, 'A', 9]",1,-1,
10,,0,3,23,11,21,Win,D,"[5, 6, 10]",2,2,
10,,1,3,23,11,14,Win,D,"[5, 6, 3]",2,2,
10,,2,3,23,21,21,Blackjack,,"['A', 'Q']",1,1.5,
11,,0,8,21,8,24,Bust,HH,"[3, 5, 'J', 6]",1,-1,
11,,1,8,21,21,21,Push,,"['J', 'A']",1,0,
11,,2,8,21,14,19,Loss,HHHHS,"[5, 9, 'A', 'A', 2, 'A']",1,-1,
12,,0,9,21,12,18,Loss,HS,"[3, 9, 6]",1,-1,
12,,1,9,21,18,18,Loss,S,"['J', 8]",1,-1,
12,,2,9,21,12,22,Bust,H,"[5, 7, 'K']",1,-1,
13,,0,7,18,20,20,Win,S,"['Q', 'Q']",1,1,
13,,1,7,18,16,23,Bust,H,"[6, 'J', 7]",1,-1,
13,,2,7,18,15,23,Bust,H,"[5, 'J', 8]",1,-1,
14,,0,3,20,14,14,Loss,PS,"[4, 10]",1,-1,
14,,0,3,20,9,18,Loss,D,"[4, 5, 9]",2,-2,
14,,1,3,20,8,18,Loss,HS,"[2, 6, 'Q']",1,-1,
14,,2,3,20,10,20,Push,PD,"[8, 2, 'Q']",2,0,
14,,2,3,20,18,18,Loss,S,"[8, 'K']",1,-1,
15,,0,9,19,17,17,Loss,S,"[7, 'J']",1,-1,
15,,1,9,19,19,19,Push,S,"[9, 'K']",1,0,
15,,2,9,19,12,18,Loss,HHS,"['A', 'A', 'J', 6]",1,-1,
16,,0,9,19,12,22,Bust,H,"[2, 'J', 'J']",1,-1,
16,,1,9,19,21,21,Blackjack,,"['A', 'J']",1,1.5,
16,,2,9,19,19,19,Push,S,"['K', 9]",1,0,
17,,0,8,18,20,20,Win,S,"[10, 'Q']",1,1,
17,,1,8,18,13,20,Win,HS,"[10, 3, 7]",1,1,
17,,2,8,18,19,19,Win,S,"['K', 9]",1,1,
18,,0,10,20,19,19,Loss,S,"['Q', 9]",1,-1,
18,,1,10,20,7,17,Loss,HHS,"[3, 4, 7, 3]",1,-1,
18,,2,10,20,7,22,Bust,HH,"[2, 5, 5, 'Q']",1,-1,
19,,0,10,21,18,18,Loss,S,"[10, 8]",1,-1,
19,,1,10,21,20,20,Loss,S,"[10, 'J']",1,-1,
19,,2,10,21,9,20,Loss,HHS,"[4, 5, 6, 5]",1,-1,
20,,0,10,18,20,20,Win,S,"['Q', 'K']",1,1,
20,,1,10,18,13,23,Bust,H,"[3, 10, 'K']",1,-1,
20,,2,10,18,12,22,Bust,H,"[2, 'K', 'K']",1,-1,
21,,0,4,20,15,15,Loss,S,"[5, 10]",1,-1,
21,,1,4,20,13,13,Loss,HS,"[2, 'A', 'K']",1,-1,
21,,2,4,20,15,15,Loss,S,"[6, 9]",1,-1,
22,,0,7,17,17,17,Push,S,"[8, 9]",1,0,
22,,1,7,17,15,18,Win,HS,"[8, 7, 3]",1,1,
22,,2,7,17,7,17,Push,PHHS,"[2, 5, 5, 5]",1,0,
22,,2,7,17,12,22,Bust,H,"[2, 10, 10]",1,-1,
23,,0,7,17,8,17,Push,HS,"[2, 6, 9]",1,0,
23,,1,7,17,7,23,Bust,HHH,"[3, 4, 5, 3, 8]",1,-1,
23,,2,7,17,17,17,Push,S,"[7, 'Q']",1,0,
24,,0,9,18,12,21,Win,HHS,"[10, 2, 'A', 8]",1,1,
24,,1,9,18,15,21,Win,HS,"[8, 7, 6]",1,1,
24,,2,9,18,11,18,Push,D,"[9, 2, 7]",2,0,
25,,0,3,19,15,15,Loss,S,"[7, 8]",1,-1,
25,,1,3,19,16,15,Loss,HS,"['A', 5, 9]",1,-1,
25,,2,3,19,16,16,Loss,S,"['J', 6]",1,-1,
26,,0,1,20,15,17,Loss,HHS,"['A', 4, 2, 'K']",1,-1,
26,,1,1,20,9,19,Loss,HS,"[6, 3, 'Q']",1,-1,
26,,2,1,20,6,24,Bust,HH,"[3, 3, 10, 8]",1,-1,
27,,0,5,24,16,20,Win,PHHS,"[4, 2, 'A', 3]",1,1,
27,,0,5,24,7,15,Win,HS,"[4, 3, 8]",1,1,
27,,1,5,24,21,21,Blackjack,,"['K', 'A']",1,1.5,
27,,2,5,24,14,14,Win,S,"[8, 6]",1,1,
28,,0,4,24,19,19,Win,S,"[9, 'K']",1,1,
28,,1,4,24,16,16,Win,S,"['Q', 6]",1,1,
28,,2,4,24,16,16,Win,S,"[6, 'J']",1,1,
29,,0,4,22,15,15,Win,S,"[5, 'Q']",1,1,
29,,1,4,22,20,20,Win,S,"['K', 'K']",1,1,
29,,2,4,22,20,20,Win,S,"['Q', 'J']",1,1,
30,,0,4,25,19,19,Win,S,"['J', 9]",1,1,
30,,1,4,25,13,12,Win,HS,"[2, 'A', 9]",1,1,
30,,2,4,25,13,15,Win,HHS,"['A', 2, 3, 9]",1,1,
31,,0,5,20,13,13,Loss,S,"[8, 5]",1,-1,
31,,1,5,20,20,20,Push,S,"[10, 'J']",1,0,
31,,2,5,20,13,13,Loss,S,"[4, 9]",1,-1,
32,,0,10,19,14,24,Bust,H,"[9, 5, 'Q']",1,-1,
32,,1,10,19,9,23,Bust,HH,"[5, 4, 7, 7]",1,-1,
32,,2,10,19,15,19,Push,HS,"['J', 5, 4]",1,0,
33,,0,10,19,20,20,Win,S,"['Q', 10]",1,1,
33,,1,10,19,12,23,Bust,HH,"[8, 4, 'A', 'K']",1,-1,
33,,2,10,19,19,19,Push,S,"[8, 'A']",1,0,
34,,0,2,21,16,16,Loss,S,"['K', 6]",1,-1,
34,,1,2,21,17,17,Loss,S,"[7, 'Q']",1,-1,
34,,2,2,21,21,21,Push,,"[10, 'A']",1,0,
35,,0,2,19,13,21,Win,HS,"[2, 'A', 8]",1,1,
35,,1,2,19,20,20,Win,S,"['J', 'K']",1,1,
35,,2,2,19,17,17,Loss,S,"['J', 7]",1,-1,
36,,0,4,17,14,14,Loss,PS,"[4, 10]",1,-1,
36,,0,4,17,14,14,Loss,S,"[4, 'K']",1,-1,
36,,1,4,17,14,20,Win,HS,"['A', 3, 6]",1,1,
36,,2,4,17,20,20,Win,S,"['J', 10]",1,1,
37,,0,7,18,6,19,Win,HHS,"[4, 2, 5, 8]",1,1,
37,,1,7,18,10,19,Win,D,"[7, 3, 9]",2,2,
37,,2,7,18,14,17,Loss,HS,"[5, 9, 3]",1,-1,
38,,0,10,21,16,22,Bust,H,"[6, 'Q', 6]",1,-1,
38,,1,10,21,20,20,Loss,S,"['Q', 10]",1,-1,
38,,2,10,21,20,20,Loss,S,"['K', 10]",1,-1,
39,,0,10,19,16,20,Win,HS,"[6, 'Q', 4]",1,1,
39,,1,10,19,13,23,Bust,H,"[9, 4, 'Q']",1,-1,
39,,2,10,19,19,19,Push,S,"[8, 'A']",1,0,
40,,0,3,19,16,16,Loss,S,"['K', 6]",1,-1,
40,,1,3,19,16,16,Loss,S,"['J', 6]",1,-1,
40,,2,3,19,14,14,Loss,PS,"[6, 8]",1,-1,
40,,2,3,19,14,14,Loss,S,"[6, 8]",1,-1,
41,,0,4,24,10,13,Win,D,"[7, 3, 3]",2,2,
41,,1,4,24,8,13,Win,HS,"[6, 2, 5]",1,1,
41,,2,4,24,17,17,Win,S,"['J', 7]",1,1,
42,,0,10,21,10,20,Loss,HS,"[6, 4, 'K']",1,-1,
42,,1,10,21,20,21,Push,HS,"[2, 8, 'A']",1,0,
42,,2,10,21,12,22,Bust,H,"[9, 3, 10]",1,-1,
43,,0,9,19,8,18,Loss,HS,"[5, 3, 'Q']",1,-1,
43,,1,9,19,13,21,Win,HHS,"['J', 3, 3, 5]",1,1,
43,,2,9,19,20,20,Win,S,"['Q', 'K']",1,1,
44,,0,10,20,17,17,Loss,S,"[7, 'J']",1,-1,
44,,1,10,20,12,25,Bust,HH,"[2, 'K', 3, 'K']",1,-1,
44,,2,10,20,18,18,Loss,S,"['Q', 8]",1,-1,
45,,0,9,18,14,26,Bust,HH,"[4, 'K', 2, 10]",1,-1,
45,,1,9,18,21,21,Blackjack,,"['J', 'A']",1,1.5,
45,,2,9,18,20,20,Win,S,"['Q', 'Q']",1,1,
46,,0,10,22,13,20,Win,HS,"['A', 2, 7]",1,1,
46,,1,10,22,13,18,Win,HHHS,"['A', 2, 5, 7, 3]",1,1,
46,,2,10,22,11,21,Win,D,"[6, 5, 'K']",2,2,
47,,0,9,24,10,12,Win,D,"[3, 7, 2]",2,2,
47,,1,9,24,21,21,Blackjack,,"['Q', 'A']",1,1.5,
47,,2,9,24,16,26,Bust,H,"[7, 9, 'Q']",1,-1,
48,,0,9,19,9,19,Push,HS,"[2, 7, 'Q']",1,0,
48,,1,9,19,17,17,Loss,S,"[9, 8]",1,-1,
48,,2,9,19,13,18,Loss,HS,"[8, 5, 5]",1,-1,
49,,0,10,18,13,23,Bust,H,"[10, 3, 'K']",1,-1,
49,,1,10,18,14,18,Push,HS,"[8, 6, 4]",1,0,
49,,2,10,18,20,20,Win,S,"['K', 'K']",1,1,
50,,0,2,17,13,21,Win,HHS,"['A', 2, 4, 4]",1,1,
50,,1,2,17,8,15,Loss,HS,"[2, 6, 7]",1,-1,
50,,2,2,17,20,20,Win,S,"['A', 9]",1,1,
51,,0,10,19,15,18,Loss,HHHS,"['A', 4, 3, 5, 5]",1,-1,
51,,1,10,19,18,18,Loss,S,"[8, 'J']",1,-1,
51,,2,10,19,17,17,Loss,S,"[9, 8]",1,-1,
52,,0,1,20,20,20,Push,S,"['K', 'K']",1,0,
52,,1,1,20,17,19,Loss,HHS,"['A', 6, 8, 4]",1,-1,
52,,2,1,20,20,20,Push,S,"['Q', 'J']",1,0,
53,,0,4,20,8,18,Loss,HS,"[6, 2, 'J']",1,-1,
53,,1,4,20,19,19,Loss,S,"[9, 'Q']",1,-1,
53,,2,4,20,17,17,Loss,S,"[7, 10]",1,-1,
54,,0,8,14,13,26,Bust,HH,"['J', 3, 3, 'Q']",1,0,
54,,1,8,14,14,24,Bust,H,"[6, 8, 'J']",1,0,
54,,2,8,14,13,23,Bust,H,"[3, 'K', 10]",1,0,
55,,0,6,21,18,18,Loss,S,"[8, 10]",1,-1,
55,,1,6,21,16,16,Loss,S,"['J', 6]",1,-1,
55,,2,6,21,18,12,Loss,D,"['A', 7, 4]",2,-2,
56,,0,6,17,19,19,Win,S,"[8, 'A']",1,1,
56,,1,6,17,14,14,Loss,S,"[8, 6]",1,-1,
56,,2,6,17,17,17,Push,S,"[10, 7]",1,0,
57,,0,5,20,14,14,Loss,S,"['K', 4]",1,-1,
57,,1,5,20,20,20,Push,S,"[10, 'J']",1,0,
57,,2,5,20,19,19,Loss,S,"['K', 9]",1,-1,
58,,0,10,20,17,17,Loss,S,"['J', 7]",1,-1,
58,,1,10,20,8,20,Push,HHHS,"[2, 6, 3, 4, 5]",1,0,
58,,2,10,20,8,24,Bust,HH,"[5, 3, 6, 10]",1,-1,
59,,0,4,21,14,14,Loss,S,"[4, 'J']",1,-1,
59,,1,4,21,17,17,Loss,S,"[8, 9]",1,-1,
59,,2,4,21,12,12,Loss,S,"[3, 9]",1,-1,
60,,0,1,19,20,20,Win,S,"['J', 10]",1,1,
60,,1,1,19,14,24,Bust,HH,"[3, 'A', 'J', 10]",1,-1,
60,,2,1,19,19,19,Push,S,"[9, 10]",1,0,
61,,0,7,24,17,17,Win,HS,"['A', 6, 10]",1,1,
61,,1,7,24,14,24,Bust,H,"[9, 5, 'K']",1,-1,
61,,2,7,24,10,16,Win,D,"[2, 8, 6]",2,2,
62,,0,10,20,15,25,Bust,H,"[9, 6, 'J']",1,-1,
62,,1,10,20,20,20,Push,S,"[10, 10]",1,0,
62,,2,10,20,19,19,Loss,S,"[9, 'J']",1,-1,
63,,0,10,20,14,19,Loss,HS,"['A', 3, 5]",1,-1,
63,,1,10,20,17,17,Loss,S,"[7, 'J']",1,-1,
63,,2,10,20,14,24,Bust,HH,"['A', 3, 'Q', 'K']",1,-1,
64,,0,6,24,16,16,Win,S,"['Q', 6]",1,1,
64,,1,6,24,15,15,Win,S,"[9, 6]",1,1,
64,,2,6,24,14,14,Win,S,"[8, 6]",1,1,
65,,0,10,20,17,24,Bust,HH,"[6, 'A', 7, 'J']",1,-1,
65,,1,10,20,17,17,Loss,S,"[7, 'J']",1,-1,
65,,2,10,20,14,26,Bust,HH,"['Q', 4, 2, 'Q']",1,-1,
66,,0,2,22,18,18,Win,S,"[8, 'J']",1,1,
66,,1,2,22,20,20,Win,S,"[10, 10]",1,1,
66,,2,2,22,7,15,Win,HS,"[5, 2, 8]",1,1,
67,,0,2,20,16,16,Loss,S,"[6, 10]",1,-1,
67,,1,2,20,16,16,Loss,S,"[9, 7]",1,-1,
67,,2,2,20,21,21,Blackjack,,"['K', 'A']",1,1.5,
68,,0,10,20,9,19,Loss,HHS,"[4, 5, 4, 6]",1,-1,
68,,1,10,20,4,22,Bust,HHH,"[2, 2, 2, 8, 8]",1,-1,
68,,2,10,20,14,17,Loss,HS,"[10, 4, 3]",1,-1,
69,,0,2,17,21,21,Blackjack,,"['Q', 'A']",1,1.5,
69,,1,2,17,21,21,Blackjack,,"['K', 'A']",1,1.5,
69,,2,2,17,11,21,Win,D,"[6, 5, 'K']",2,2,
70,,0,2,24,13,13,Win,HS,"['A', 2, 'K']",1,1,
70,,1,2,24,19,19,Win,S,"['J', 9]",1,1,
70,,2,2,24,17,17,Win,S,"[10, 7]",1,1,
71,,0,8,18,5,25,Bust,HHH,"[3, 2, 6, 5, 9]",1,-1,
71,,1,8,18,18,21,Win,PD,"[8, 'Q', 3]",2,2,
71,,1,8,18,17,27,Bust,D,"[8, 9, 'Q']",2,-2,
71,,2,8,18,16,20,Win,HS,"[9, 7, 4]",1,1,
72,,0,1,26,10,18,Win,HS,"[6, 4, 8]",1,1,
72,,1,1,26,16,24,Bust,H,"['J', 6, 8]",1,-1,
72,,2,1,26,11,14,Win,D,"[4, 7, 3]",2,2,
73,,0,3,17,13,13,Loss,S,"[10, 3]",1,-1,
73,,1,3,17,11,16,Loss,D,"[5, 6, 5]",2,-2,
73,,2,3,17,13,13,Loss,S,"[3, 'K']",1,-1,
74,,0,2,21,14,14,Loss,S,"[4, 'K']",1,-1,
74,,1,2,21,14,14,Loss,S,"[5, 9]",1,-1,
74,,2,2,21,15,15,Loss,S,"[5, 'J']",1,-1,
75,,0,4,21,12,12,Loss,S,"[5, 7]",1,-1,
75,,1,4,21,13,13,Loss,S,"[9, 4]",1,-1,
75,,2,4,21,10,12,Loss,D,"[4, 6, 2]",2,-2,
76,,0,10,20,14,24,Bust,H,"[6, 8, 'K']",1,-1,
76,,1,10,20,17,17,Loss,S,"['J', 7]",1,-1,
76,,2,10,20,14,25,Bust,HH,"[4, 'J', 'A', 'J']",1,-1,
77,,0,9,23,17,17,Win,S,"[8, 9]",1,1,
77,,1,9,23,20,20,Win,S,"[10, 10]",1,1,
77,,2,9,23,10,15,Win,D,"[2, 8, 5]",2,2,
78,,0,10,21,19,19,Loss,S,"['K', 9]",1,-1,
78,,1,10,21,15,25,Bust,H,"['Q', 5, 'Q']",1,-1,
78,,2,10,21,21,21,Push,,"['A', 'J']",1,0,
79,,0,10,20,16,19,Loss,HS,"[7, 9, 3]",1,-1,
79,,1,10,20,9,19,Loss,HS,"[6, 3, 'K']",1,-1,
79,,2,10,20,13,23,Bust,H,"[8, 5, 'K']",1,-1,
80,,0,5,17,20,20,Win,S,"['J', 'J']",1,1,
80,,1,5,17,14,14,Loss,S,"[4, 'K']",1,-1,
80,,2,5,17,14,14,Loss,S,"[8, 6]",1,-1,
81,,0,9,20,17,17,Loss,S,"[7, 'K']",1,-1,
81,,1,9,20,14,17,Loss,HS,"[7, 7, 3]",1,-1,
81,,2,9,20,15,21,Win,HHS,"['A', 4, 7, 9]",1,1,
82,,0,10,20,5,25,Bust,HHH,"[2, 3, 6, 4, 10]",1,-1,
82,,1,10,20,17,17,Loss,S,"['J', 7]",1,-1,
82,,2,10,20,18,18,Loss,S,"['J', 8]",1,-1,
83,,0,10,24,17,17,Win,S,"[7, 'K']",1,1,
83,,1,10,24,8,23,Bust,HHH,"[6, 2, 2, 5, 8]",1,-1,
83,,2,10,24,21,21,Blackjack,,"['A', 'J']",1,1.5,
84,,0,6,17,15,15,Loss,S,"[5, 'K']",1,-1,
84,,1,6,17,13,13,Loss,S,"['Q', 3]",1,-1,
84,,2,6,17,13,13,Loss,S,"['Q', 3]",1,-1,
85,,0,10,20,14,24,Bust,H,"[5, 9, 10]",1,-1,
85,,1,10,20,11,20,Push,D,"[4, 7, 9]",2,0,
85,,2,10,20,5,25,Bust,HH,"[2, 3, 'J', 'Q']",1,-1,
86,,0,2,21,16,16,Loss,S,"[6, 'J']",1,-1,
86,,1,2,21,12,20,Loss,HS,"[8, 4, 8]",1,-1,
86,,2,2,21,14,14,Loss,HS,"['A', 3, 'K']",1,-1,
87,,0,2,18,12,13,Loss,HS,"[8, 4, 'A']",1,-1,
87,,1,2,18,20,20,Win,S,"['A', 9]",1,1,
87,,2,2,18,15,15,Loss,S,"[7, 8]",1,-1,
88,,0,10,20,18,18,Loss,HS,"['A', 7, 'Q']",1,-1,
88,,1,10,20,12,17,Loss,HHS,"[2, 'J', 2, 3]",1,-1,
88,,2,10,20,19,19,Loss,S,"[9, 10]",1,-1,
89,,0,1,21,5,17,Loss,HHS,"[3, 2, 'K', 2]",1,-1,
89,,1,1,21,14,23,Bust,H,"[4, 'Q', 9]",1,-1,
89,,2,1,21,21,12,Loss,D,"[5, 6, 'A']",2,-2,
90,,0,3,20,10,20,Push,D,"[7, 3, 10]",2,0,
90,,1,3,20,18,18,Loss,S,"[8, 'K']",1,-1,
90,,2,3,20,19,19,Loss,PS,"[9, 'Q']",1,-1,
90,,2,3,20,14,14,Loss,S,"[9, 5]",1,-1,
91,,0,1,17,13,24,Bust,HH,"[7, 6, 'A', 'J']",1,-1,
91,,1,1,17,20,20,Win,S,"[10, 'Q']",1,1,
91,,2,1,17,12,21,Win,HS,"[2, 10, 9]",1,1,
92,,0,1,21,20,20,Loss,S,"['K', 'K']",1,-1,
92,,1,1,21,7,18,Loss,HHS,"[5, 2, 3, 8]",1,-1,
92,,2,1,21,9,19,Loss,HS,"[3, 6, 10]",1,-1,
93,,0,2,22,9,22,Bust,HH,"[3, 6, 3, 'K']",1,-1,
93,,1,2,22,19,19,Win,S,"['J', 9]",1,1,
93,,2,2,22,13,13,Win,S,"[8, 5]",1,1,
94,,0,6,17,10,19,Win,D,"[8, 2, 9]",2,2,
94,,1,6,17,16,16,Loss,S,"[9, 7]",1,-1,
94,,2,6,17,18,18,Win,S,"[8, 'K']",1,1,
95,,0,6,23,17,17,Win,S,"['J', 7]",1,1,
95,,1,6,23,16,21,Win,D,"[5, 'A', 5]",2,2,
95,,2,6,23,14,14,Win,S,"[4, 'Q']",1,1,
96,,0,10,20,19,19,Loss,S,"[9, 10]",1,-1,
96,,1,10,20,18,18,Loss,S,"[8, 'Q']",1,-1,
96,,2,10,20,16,26,Bust,H,"['K', 6, 'K']",1,-1,
97,,0,2,26,12,16,Win,HS,"[4, 8, 4]",1,1,
97,,1,2,26,20,20,Win,S,"['K', 'Q']",1,1,
97,,2,2,26,16,16,Win,S,"['K', 6]",1,1,
98,,0,1,21,12,22,Bust,H,"[2, 10, 'J']",1,0,
98,,1,1,21,15,24,Bust,H,"[9, 6, 9]",1,0,
98,,2,1,21,15,23,Bust,H,"['J', 5, 8]",1,0,
99,,0,4,23,5,18,Win,HHS,"[2, 3, 3, 'J']",1,1,
99,,1,4,23,8,16,Win,HS,"[2, 6, 8]",1,1,
99,,2,4,23,14,14,Win,S,"[5, 9]",1,1,
100,,0,8,17,21,21,Blackjack,,"['Q', 'A']",1,1.5,
100,,1,8,17,10,20,Win,D,"[2, 8, 'J']",2,2,
100,,2,8,17,15,25,Bust,HH,"[9, 6, 2, 8]",1,-1,
101,,0,10,17,12,22,Bust,H,"[2, 10, 'J']",1,-1,
101,,1,10,17,17,17,Push,S,"[7, 'Q']",1,0,
101,,2,10,17,18,18,Win,HS,"[7, 'A', 'K']",1,1,
102,,0,10,20,20,20,Push,S,"['K', 10]",1,0,
102,,1,10,20,9,17,Loss,HHS,"[4, 5, 5, 3]",1,-1,
102,,2,10,20,12,18,Loss,HHS,"['A', 'A', 6, 'J']",1,-1,
103,,0,7,26,20,20,Win,S,"[10, 'Q']",1,1,
103,,1,7,26,17,17,Win,S,"['Q', 7]",1,1,
103,,2,7,26,13,18,Win,HHS,"[4, 9, 3, 2]",1,1,
104,,0,7,22,10,15,Win,D,"[4, 6, 5]",2,2,
104,,1,7,22,19,19,Win,S,"[10, 9]",1,1,
104,,2,7,22,16,20,Win,HHS,"[2, 4, 'A', 3]",1,1,
105,,0,10,17,12,19,Win,HS,"[5, 7, 7]",1,1,
105,,1,10,17,12,22,Bust,H,"[3, 9, 'J']",1,-1,
105,,2,10,17,8,18,Win,HS,"[3, 5, 'Q']",1,1,
106,,0,10,20,17,17,Loss,S,"[7, 'Q']",1,-1,
106,,1,10,20,15,19,Loss,HS,"[5, 'K', 4]",1,-1,
106,,2,10,20,16,18,Loss,HS,"['J', 6, 2]",1,-1,
107,,0,8,19,18,28,Bust,D,"['Q', 8, 'Q']",2,-2,
107,,1,8,19,16,20,Win,HS,"[9, 7, 4]",1,1,
107,,2,8,19,13,23,Bust,H,"[3, 10, 'Q']",1,-1,
108,,0,10,19,12,20,Win,HHS,"[4, 8, 2, 6]",1,1,
108,,1,10,19,13,20,Win,HHHS,"['A', 2, 5, 4, 8]",1,1,
108,,2,10,19,17,17,Loss,S,"[10, 7]",1,-1,
109,,0,4,23,14,14,Win,S,"[10, 4]",1,1,
109,,1,4,23,21,21,Blackjack,,"['A', 'Q']",1,1.5,
109,,2,4,23,13,13,Win,S,"[3, 'K']",1,1,
110,,0,8,18,20,20,Win,S,"['K', 'Q']",1,1,
110,,1,8,18,15,22,Bust,H,"[5, 'J', 7]",1,-1,
110,,2,8,18,7,20,Win,HHHS,"[5, 2, 3, 8, 2]",1,1,
111,,0,4,20,17,17,Loss,S,"[7, 'K']",1,-1,
111,,1,4,20,14,14,Loss,HS,"[3, 'A', 'J']",1,-1,
111,,2,4,20,14,14,Loss,S,"[6, 8]",1,-1,
112,,0,2,24,9,18,Win,HHS,"[3, 6, 3, 6]",1,1,
112,,1,2,24,13,13,Win,S,"[9, 4]",1,1,
112,,2,2,24,15,15,Win,S,"[5, 'K']",1,1,
113,,0,1,20,9,19,Loss,HHS,"[2, 7, 4, 6]",1,-1,
113,,1,1,20,20,20,Push,S,"[9, 'A']",1,0,
113,,2,1,20,9,18,Loss,HS,"[3, 6, 9]",1,-1,
114,,0,3,21,21,21,Push,,"['Q', 'A']",1,0,
114,,1,3,21,7,19,Loss,HHS,"[2, 5, 3, 9]",1,-1,
114,,2,3,21,13,13,Loss,S,"[5, 8]",1,-1,
115,,0,7,18,16,21,Win,HS,"[5, 'A', 5]",1,1,
115,,1,7,18,21,12,Loss,D,"[2, 9, 'A']",2,-2,
115,,2,7,18,11,20,Win,D,"[8, 3, 9]",2,2,
116,,0,4,18,19,19,Win,S,"['K', 9]",1,1,
116,,1,4,18,13,13,Loss,HS,"[2, 'A', 'K']",1,-1,
116,,2,4,18,15,15,Loss,S,"[5, 'K']",1,-1,
117,,0,6,24,11,21,Win,D,"[5, 6, 'J']",2,2,
117,,1,6,24,21,21,Blackjack,,"[10, 'A']",1,1.5,
117,,2,6,24,12,12,Win,S,"[5, 7]",1,1,
118,,0,5,23,18,18,Win,S,"['J', 8]",1,1,
118,,1,5,23,21,21,Blackjack,,"['A', 'J']",1,1.5,
118,,2,5,23,16,16,Win,S,"[9, 7]",1,1,
119,,0,10,20,14,24,Bust,H,"[4, 'Q', 'K']",1,-1,
119,,1,10,20,20,20,Push,S,"['Q', 'K']",1,0,
119,,2,10,20,12,22,Bust,H,"[2, 10, 'J']",1,-1,
120,,0,10,20,11,18,Loss,D,"[4, 7, 7]",2,-2,
120,,1,10,20,20,20,Push,S,"[10, 'J']",1,0,
120,,2,10,20,20,20,Push,S,"['J', 'J']",1,0,
121,,0,7,19,14,21,Win,HHS,"[6, 8, 2, 5]",1,1,
121,,1,7,19,9,21,Win,HHS,"[5, 4, 2, 'J']",1,1,
121,,2,7,19,20,20,Win,S,"[10, 'J']",1,1,
122,,0,10,21,7,24,Bust,HHH,"[4, 3, 5, 2, 10]",1,-1,
122,,1,10,21,18,18,Loss,S,"['Q', 8]",1,-1,
122,,2,10,21,20,20,Loss,S,"[10, 10]",1,-1,
123,,0,3,24,12,22,Bust,H,"[9, 3, 'J']",1,-1,
123,,1,3,24,12,22,Bust,H,"[4, 8, 'K']",1,-1,
123,,2,3,24,9,19,Win,D,"[5, 4, 'J']",2,2,
124,,0,10,20,6,20,Push,HHHS,"[3, 3, 5, 4, 5]",1,0,
124,,1,10,20,20,20,Push,S,"['K', 10]",1,0,
124,,2,10,20,6,18,Loss,HHS,"[4, 2, 'J', 2]",1,-1,
125,,0,6,26,12,12,Win,S,"[2, 'Q']",1,1,
125,,1,6,26,20,20,Win,S,"['Q', 10]",1,1,
125,,2,6,26,6,16,Win,HS,"[2, 4, 'K']",1,1,
126,,0,9,20,17,17,Loss,S,"[8, 9]",1,-1,
126,,1,9,20,18,18,Loss,HS,"[7, 'A', 'Q']",1,-1,
126,,2,9,20,18,18,Loss,S,"[9, 9]",1,-1,
127,,0,10,22,13,21,Win,HS,"[4, 9, 8]",1,1,
127,,1,10,22,12,22,Bust,H,"['K', 2, 'K']",1,-1,
127,,2,10,22,9,26,Bust,HH,"[2, 7, 7, 'Q']",1,-1,
128,,0,9,19,20,20,Win,S,"['K', 'K']",1,1,
